,lemma,frequency
48957,дезинфицировать,48957
48958,чугунок,48958
48959,бахча,48959
48960,клавка,48960
48961,осподи,48961
48962,рябцев,48962
48963,дряхлеть,48963
48964,занюхать,48964
48965,позаботься,48965
48966,негибкий,48966
48967,линух,48967
48968,хапать,48968
48969,мокс,48969
48970,касаткин,48970
48971,контрацептивный,48971
48972,душегуб,48972
48973,сивилла,48973
48974,глотание,48974
48975,закс,48975
48976,пилон,48976
48977,осмотрительно,48977
48978,запутанность,48978
48979,краснокаменск,48979
48980,санный,48980
48981,аристофан,48981
48982,павич,48982
48983,холерик,48983
48984,тред,48984
48985,пенроуз,48985
48986,фила,48986
48987,произрастание,48987
48988,примериться,48988
48989,туристско,48989
48990,синька,48990
48991,технологичность,48991
48992,сайентолог,48992
48993,абстиненция,48993
48994,приручать,48994
48995,жорка,48995
48996,сатин,48996
48997,отовариваться,48997
48998,дый,48998
48999,запачкаться,48999
49000,лощеный,49000
49001,аннан,49001
49002,неуспешный,49002
49003,куснуть,49003
49004,кирасир,49004
49005,хоакин,49005
49006,сверхчувственный,49006
49007,пуховка,49007
49008,стольный,49008
49009,зело,49009
49010,баск,49010
49011,эзоп,49011
49012,гонтмахер,49012
49013,тар,49013
49014,безалаберность,49014
49015,гадюшник,49015
49016,мувик,49016
49017,конкистадор,49017
49018,голосистый,49018
49019,птицелов,49019
49020,ассигновать,49020
49021,разразить,49021
49022,аать,49022
49023,бабай,49023
49024,боливийский,49024
49025,калиостро,49025
49026,владельческий,49026
49027,лигать,49027
49028,маргинальность,49028
49029,уль,49029
49030,космодемьянская,49030
49031,выкарабкиваться,49031
49032,сивас,49032
49033,подушный,49033
49034,профилакторий,49034
49035,тяжка,49035
49036,сомкит,49036
49037,бодрствующий,49037
49038,чуйский,49038
49039,тарантас,49039
49040,мракобес,49040
49041,лпк,49041
49042,лепота,49042
49043,титька,49043
49044,вкс,49044
49045,мандельштамовский,49045
49046,сиятельный,49046
49047,левашов,49047
49048,отгадка,49048
49049,чипс,49049
49050,госстандарт,49050
49051,ватутин,49051
49052,илюшка,49052
49053,уединить,49053
49054,видеоигра,49054
49055,антифриз,49055
49056,фрейдовский,49056
49057,утеплитель,49057
49058,фанк,49058
49059,аршавин,49059
49060,федченко,49060
49061,зайн,49061
49062,завалящий,49062
49063,пеша,49063
49064,обособиться,49064
49065,нестарый,49065
49066,автобанк,49066
49067,исида,49067
49068,библио,49068
49069,мурад,49069
49070,пенок,49070
49071,подсос,49071
49072,масленок,49072
49073,маркузе,49073
49074,ходка,49074
49075,крупнов,49075
49076,расчётов,49076
49077,мартофляк,49077
49078,свинячий,49078
49079,обог,49079
49080,ана,49080
49081,ственный,49081
49082,полищук,49082
49083,сание,49083
49084,вооружённые,49084
49085,регулятивный,49085
49086,фагот,49086
49087,ксана,49087
49088,кизляр,49088
49089,микрочип,49089
49090,артезианский,49090
49091,гранада,49091
49092,фукидид,49092
49093,зпункт,49093
49094,богатей,49094
49095,висельник,49095
49096,гест,49096
49097,топтание,49097
49098,борнео,49098
49099,заколачивать,49099
49100,альфианин,49100
49101,варсонофия,49101
49102,удешевить,49102
49103,козырева,49103
49104,татиться,49104
49105,никарагуа,49105
49106,интенсифицировать,49106
49107,аква,49107
49108,винодел,49108
49109,дерзание,49109
49110,пресытиться,49110
49111,щепоть,49111
49112,вариабельность,49112
49113,пастушеский,49113
49114,поднапрячься,49114
49115,сай,49115
49116,цехин,49116
49117,кони,49117
49118,евстафьев,49118
49119,аозт,49119
49120,применимо,49120
49121,нагибин,49121
49122,геноцида,49122
49123,ювентус,49123
49124,кочевряжнев,49124
49125,творожок,49125
49126,станиславович,49126
49127,дискетка,49127
49128,вепс,49128
49129,продленный,49129
49130,неправославный,49130
49131,выткать,49131
49132,наставничество,49132
49133,плывёт,49133
49134,кретинизм,49134
49135,рефлексировать,49135
49136,тучков,49136
49137,картезианский,49137
49138,беата,49138
49139,суккот,49139
49140,милла,49140
49141,гематология,49141
49142,нервический,49142
49143,копенгагенский,49143
49144,светлогорск,49144
49145,незаинтересованный,49145
49146,матвейка,49146
49147,доблестно,49147
49148,гимень,49148
49149,всаживать,49149
49150,смехотворно,49150
49151,газонокосилка,49151
49152,рво,49152
49153,санников,49153
49154,барков,49154
49155,выслужиться,49155
49156,столбцы,49156
49157,совдеп,49157
49158,жалостный,49158
49159,артема,49159
49160,решенье,49160
49161,успешник,49161
49162,тубус,49162
49163,поджаривать,49163
49164,полёте,49164
49165,побудка,49165
49166,космета,49166
49167,костюмированный,49167
49168,удерж,49168
49169,невралгия,49169
49170,променад,49170
49171,померания,49171
49172,ортопед,49172
49173,климена,49173
49174,чернобородый,49174
49175,просительно,49175
49176,кунцево,49176
49177,салазки,49177
49178,сухотина,49178
49179,делагарди,49179
49180,хладный,49180
49181,империалистский,49181
49182,переплавка,49182
49183,посттравматический,49183
49184,многоборье,49184
